
#####################
#### grain 8

#    orientation:
#
#    q = [7.691974e-01, 6.195888e-01, 1.524858e-01, 3.454275e-02]
#
#    R = [[9.511e-01, 1.358e-01, 2.774e-01],
#         [2.421e-01, 2.298e-01, -9.426e-01],
#         [-1.918e-01, 9.637e-01, 1.857e-01]]
#
#    left stretch tensor:
#
#    V = [[9.999e-01, -1.839e-04, -2.010e-04],
#         [-1.839e-04, 1.001e+00, 5.488e-04],
#         [-2.010e-04, 5.488e-04, 9.995e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-9.029e-05, -1.837e-04, -2.010e-04],
#         [-1.837e-04, 1.005e-03, 5.487e-04],
#         [-2.010e-04, 5.487e-04, -5.371e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-1.048e-04, 2.217e-05, 1.745e-05],
#         [2.217e-05, -2.685e-04, -8.392e-04],
#         [1.745e-05, -8.392e-04, 7.505e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.512e-01, 1.361e-01, 2.773e-01],
#         [2.421e-01, 2.291e-01, -9.417e-01],
#         [-1.918e-01, 9.641e-01, 1.864e-01]]
#
#    lattice parameters:
#
#    2.95049, 2.95007, 4.68902, 90.0843, 89.998, 120.002
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.60018, -0.00334642, -0.290728)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	-999	3	-1	1	2	6.3005e+00	-1.4743e+02	-9.6045e+01	nan       	nan       	nan       	2.2289e-02	1.6003e+00	2.2199e+00	8.2994e-02	-3.1138e-01	4.8143e-01	nan       	nan       	nan
	2006	3	-1	0	2	6.2973e+00	-1.0919e+02	-7.1090e+01	6.2961e+00	-1.0919e+02	-7.1264e+01	1.1047e-03	3.0146e-03	1.7393e-01	-3.1500e-02	-5.4602e-01	1.9009e-01	1.5343e+03	8.4004e+02	-7.1264e+01
	-999	3	-1	1	-2	6.2982e+00	1.4976e+02	-2.0821e+01	nan       	nan       	nan       	2.4271e-02	3.7429e+00	4.9419e+00	-4.5562e-01	2.9121e-01	2.0730e-01	nan       	nan       	nan
	598	3	0	1	-2	6.2948e+00	1.1197e+02	-3.6541e+01	6.2947e+00	1.1200e+02	-3.6263e+01	5.0705e-06	2.6844e-02	2.7780e-01	-1.5481e-01	5.3594e-01	1.5428e-01	5.0206e+02	8.1584e+02	-3.6263e+01
	1300	3	0	-1	2	6.2948e+00	-6.8027e+01	-5.3262e+01	6.2958e+00	-6.7977e+01	-5.3257e+01	1.0156e-03	5.0020e-02	4.5134e-03	1.5481e-01	-5.3594e-01	-1.5428e-01	1.5250e+03	1.2288e+03	-5.3257e+01
	-999	3	1	-1	2	6.2982e+00	-3.0240e+01	-2.8109e+01	nan       	nan       	nan       	2.4141e-02	3.9782e+00	4.6557e+00	4.5562e-01	-2.9121e-01	-2.0730e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2973e+00	6.6194e+00	-1.3503e+02	nan       	nan       	nan       	2.8014e-02	8.9286e-01	8.2872e+00	-3.8380e-01	6.6645e-02	-4.2841e-01	nan       	nan       	nan
	-999	3	1	0	-2	6.2973e+00	7.0810e+01	-9.0092e+01	nan       	nan       	nan       	3.0449e-03	4.1813e+00	2.6868e+00	3.1500e-02	5.4602e-01	-1.9009e-01	nan       	nan       	nan
	-999	3	1	-1	-2	6.3005e+00	3.2568e+01	-1.0352e+02	nan       	nan       	nan       	2.2191e-02	1.3340e+00	2.2504e+00	-8.2994e-02	3.1138e-01	-4.8143e-01	nan       	nan       	nan
	4897	4	1	1	0	7.3702e+00	1.3485e+02	-1.4493e+02	7.3732e+00	1.3496e+02	-1.4525e+02	3.0096e-03	1.0847e-01	3.1275e-01	4.1530e-01	4.7938e-01	2.3832e-01	5.5599e+02	5.6496e+02	-1.4525e+02
	2323	4	-1	2	0	7.3753e+00	1.6062e+02	-7.9646e+01	7.3766e+00	1.6060e+02	-7.9762e+01	1.3451e-03	1.4524e-02	1.1642e-01	-7.1817e-02	2.2456e-01	6.3571e-01	7.9844e+02	4.1123e+02	-7.9762e+01
	555	4	-2	1	0	7.3787e+00	-1.5789e+02	-3.5226e+01	7.3734e+00	-1.5784e+02	-3.5263e+01	5.2696e-03	4.3128e-02	3.7170e-02	-4.8712e-01	-2.5482e-01	3.9739e-01	1.2571e+03	4.2340e+02	-3.5263e+01
	5269	4	-1	-1	0	7.3702e+00	-4.5152e+01	-1.5537e+02	7.3706e+00	-4.5059e+01	-1.5552e+02	4.3586e-04	9.3098e-02	1.5183e-01	-4.1530e-01	-4.7938e-01	-2.3832e-01	1.4712e+03	1.4788e+03	-1.5552e+02
	2642	4	1	-2	0	7.3753e+00	-1.9384e+01	-8.7463e+01	7.3734e+00	-1.9409e+01	-8.7265e+01	1.8818e-03	2.5564e-02	1.9805e-01	7.1817e-02	-2.2456e-01	-6.3571e-01	1.2284e+03	1.6319e+03	-8.7265e+01
	890	4	2	-1	0	7.3787e+00	2.2113e+01	-4.3189e+01	7.3753e+00	2.2155e+01	-4.3266e+01	3.3280e-03	4.2637e-02	7.6673e-02	4.8712e-01	2.5482e-01	-3.9739e-01	7.6900e+02	1.6220e+03	-4.3266e+01
#
#    final completeness for grain 72: 78.125%
#####################


#####################
#### grain 56

#    orientation:
#
#    q = [7.746929e-01, 5.729198e-01, 2.673927e-01, 1.072127e-02]
#
#    R = [[8.568e-01, 2.898e-01, 4.266e-01],
#         [3.230e-01, 3.433e-01, -8.819e-01],
#         [-4.020e-01, 8.934e-01, 2.005e-01]]
#
#    left stretch tensor:
#
#    V = [[9.992e-01, -1.202e-03, 7.878e-04],
#         [-1.202e-03, 9.996e-01, 2.143e-04],
#         [7.878e-04, 2.143e-04, 1.000e+00]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-8.135e-04, -1.203e-03, 7.881e-04],
#         [-1.203e-03, -3.969e-04, 2.147e-04],
#         [7.881e-04, 2.147e-04, 4.299e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-1.833e-03, -3.229e-04, 6.144e-04],
#         [-3.229e-04, 5.286e-04, 4.196e-04],
#         [6.144e-04, 4.196e-04, 5.242e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.582e-01, 2.897e-01, 4.257e-01],
#         [3.242e-01, 3.436e-01, -8.818e-01],
#         [-4.026e-01, 8.927e-01, 2.003e-01]]
#
#    lattice parameters:
#
#    2.9454, 2.95144, 4.68796, 89.9935, 89.9296, 119.969
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.0782502, -0.0149234, -0.256893)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	3387	0	0	1	0	4.2524e+00	1.5988e+02	-1.0572e+02	4.2565e+00	1.5986e+02	-1.0576e+02	4.0973e-03	1.4550e-02	4.5890e-02	1.1337e-01	1.3445e-01	3.4934e-01	8.8525e+02	6.7536e+02	-1.0576e+02
	1213	0	-1	1	0	4.2588e+00	-1.7374e+02	-5.0892e+01	4.2582e+00	-1.7374e+02	-5.0781e+01	5.9672e-04	7.3773e-03	1.1046e-01	-2.3414e-01	-4.2658e-02	3.1110e-01	1.0538e+03	6.5416e+02	-5.0781e+01
	3561	0	0	-1	0	4.2524e+00	-2.0121e+01	-1.1024e+02	4.2554e+00	-2.0107e+01	-1.1026e+02	3.0127e-03	1.3850e-02	1.7801e-02	-1.1337e-01	-1.3445e-01	-3.4934e-01	1.1412e+03	1.3739e+03	-1.1026e+02
	1408	0	1	-1	0	4.2588e+00	6.2566e+00	-5.5176e+01	4.2509e+00	6.2550e+00	-5.5262e+01	7.9236e-03	1.5972e-03	8.6136e-02	2.3414e-01	4.2658e-02	-3.1110e-01	9.7278e+02	1.3934e+03	-5.5262e+01
	5048	1	0	0	2	4.6388e+00	-1.1799e+02	-1.4987e+02	4.6399e+00	-1.1798e+02	-1.4978e+02	1.1717e-03	1.6059e-02	8.8739e-02	1.8171e-01	-3.7640e-01	8.5496e-02	1.3716e+03	8.3375e+02	-1.4978e+02
	-999	1	0	0	-2	4.6388e+00	6.2007e+01	-1.5974e+02	nan       	nan       	nan       	9.9298e-03	6.1094e-01	4.9733e+00	-1.8171e-01	3.7640e-01	-8.5496e-02	nan       	nan       	nan
	3761	2	0	1	1	4.8424e+00	-1.7306e+02	-1.1508e+02	4.8461e+00	-1.7307e+02	-1.1527e+02	3.6598e-03	9.6949e-03	1.9001e-01	2.0423e-01	-5.3750e-02	3.9209e-01	1.0643e+03	6.0395e+02	-1.1527e+02
	1772	2	-1	1	1	4.8510e+00	-1.4881e+02	-6.5120e+01	4.8484e+00	-1.4882e+02	-6.5265e+01	2.6100e-03	1.7765e-02	1.4449e-01	-1.4329e-01	-2.3086e-01	3.5385e-01	1.2326e+03	6.6154e+02	-6.5265e+01
	624	2	-1	1	-1	4.8484e+00	1.6093e+02	-3.6982e+01	4.8497e+00	1.6096e+02	-3.6810e+01	1.2916e-03	3.2078e-02	1.7223e-01	-3.2500e-01	1.4554e-01	2.6835e-01	8.7504e+02	6.2301e+02	-3.6810e+01
	2787	2	0	1	-1	4.8458e+00	1.3356e+02	-9.0687e+01	4.8475e+00	1.3357e+02	-9.0770e+01	1.6871e-03	1.1163e-02	8.2730e-02	2.2517e-02	3.2265e-01	3.0659e-01	7.0631e+02	7.3240e+02	-9.0770e+01
	3060	2	0	-1	1	4.8458e+00	-4.6439e+01	-9.7714e+01	4.8466e+00	-4.6441e+01	-9.7768e+01	8.0490e-04	1.4146e-03	5.3920e-02	-2.2517e-02	-3.2265e-01	-3.0659e-01	1.3206e+03	1.3167e+03	-9.7768e+01
	834	2	1	-1	1	4.8484e+00	-1.9069e+01	-4.2111e+01	4.8443e+00	-1.9047e+01	-4.2265e+01	4.0362e-03	2.1382e-02	1.5340e-01	3.2500e-01	-1.4554e-01	-2.6835e-01	1.1516e+03	1.4243e+03	-4.2265e+01
	3936	2	0	-1	-1	4.8424e+00	6.9383e+00	-1.1995e+02	4.8477e+00	6.9301e+00	-1.1977e+02	5.2879e-03	8.2396e-03	1.8137e-01	-2.0423e-01	5.3750e-02	-3.9209e-01	9.6209e+02	1.4455e+03	-1.1977e+02
	2005	2	1	-1	-1	4.8510e+00	3.1194e+01	-7.0790e+01	4.8453e+00	3.1213e+01	-7.1182e+01	5.6857e-03	1.9787e-02	3.9139e-01	1.4329e-01	2.3086e-01	-3.5385e-01	7.9364e+02	1.3867e+03	-7.1182e+01
	-999	3	0	1	2	6.2919e+00	-1.5524e+02	-1.2070e+02	nan       	nan       	nan       	1.1094e-02	4.1998e+00	2.9459e+00	2.9509e-01	-2.4195e-01	4.3483e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.3009e+00	-1.3358e+02	-7.7904e+01	nan       	nan       	nan       	9.1379e-03	5.8700e+00	2.6355e+00	-5.2429e-02	-4.1906e-01	3.9660e-01	nan       	nan       	nan
	-999	3	-1	1	-2	6.2968e+00	1.4474e+02	-2.4626e+01	nan       	nan       	nan       	2.1410e-02	3.5106e+00	5.6380e+00	-4.1585e-01	3.3375e-01	2.2560e-01	nan       	nan       	nan
	1891	3	0	1	-2	6.2972e+00	1.1792e+02	-6.8778e+01	6.3006e+00	1.1795e+02	-6.8761e+01	3.4488e-03	3.0883e-02	1.6339e-02	-6.8339e-02	5.1086e-01	2.6384e-01	5.2608e+02	7.6570e+02	-6.8761e+01
	2414	3	0	-1	2	6.2972e+00	-6.2082e+01	-8.2180e+01	6.2987e+00	-6.2063e+01	-8.2261e+01	1.5773e-03	1.8904e-02	8.1408e-02	6.8339e-02	-5.1086e-01	-2.6384e-01	1.5010e+03	1.2830e+03	-8.2261e+01
	-999	3	1	-1	2	6.2968e+00	-3.5261e+01	-3.2334e+01	nan       	nan       	nan       	2.4580e-03	4.5251e+00	4.5708e+00	4.1585e-01	-3.3375e-01	-2.2560e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2919e+00	2.4762e+01	-1.2763e+02	nan       	nan       	nan       	1.3749e-03	4.1488e+00	3.3606e+00	-2.9509e-01	2.4195e-01	-4.3483e-01	nan       	nan       	nan
	-999	3	1	0	-2	6.3051e+00	7.2981e+01	-2.6566e+01	nan       	nan       	nan       	6.0657e-03	2.6851e-01	7.0724e-01	1.6580e-01	5.5351e-01	-4.7258e-02	nan       	nan       	nan
	-999	3	1	-1	-2	6.3009e+00	4.6421e+01	-8.7034e+01	nan       	nan       	nan       	4.0447e-03	5.6963e+00	1.7654e+00	5.2429e-02	4.1906e-01	-3.9660e-01	nan       	nan       	nan
	4512	4	1	1	0	7.3752e+00	1.5258e+02	-1.3579e+02	7.3716e+00	1.5261e+02	-1.3576e+02	3.6500e-03	2.9268e-02	2.2526e-02	4.6089e-01	3.1156e-01	3.8758e-01	7.1597e+02	4.5052e+02	-1.3576e+02
	2166	4	-1	2	0	7.3711e+00	1.7220e+02	-7.5917e+01	7.3747e+00	1.7216e+02	-7.5775e+01	3.5583e-03	3.3747e-02	1.4293e-01	-1.2077e-01	9.1794e-02	6.6044e-01	9.2513e+02	3.8397e+02	-7.5775e+01
	24	4	-2	1	0	7.3863e+00	-1.6108e+02	-2.1228e+01	7.3757e+00	-1.6098e+02	-2.1264e+01	1.0522e-02	9.2512e-02	3.5691e-02	-5.8166e-01	-2.1977e-01	2.7286e-01	1.2239e+03	4.1200e+02	-2.1264e+01
	4848	4	-1	-1	0	7.3752e+00	-2.7418e+01	-1.4409e+02	7.3754e+00	-2.7369e+01	-1.4426e+02	1.1511e-04	4.8928e-02	1.7167e-01	-4.6089e-01	-3.1156e-01	-3.8758e-01	1.3111e+03	1.5995e+03	-1.4426e+02
	2466	4	1	-2	0	7.3711e+00	-7.8016e+00	-8.3357e+01	7.3736e+00	-7.8181e+00	-8.3264e+01	2.4649e-03	1.6502e-02	9.3134e-02	1.2077e-01	-9.1794e-02	-6.6044e-01	1.1013e+03	1.6657e+03	-8.3264e+01
	319	4	2	-1	0	7.3863e+00	1.8925e+01	-2.9035e+01	7.3707e+00	1.9039e+01	-2.9264e+01	1.5601e-02	1.1422e-01	2.2819e-01	5.8166e-01	2.1977e-01	-2.7286e-01	8.0225e+02	1.6349e+03	-2.9264e+01
#
#    final completeness for grain 56: 72.4138%
#####################


#####################
#### grain 67

#    orientation:
#
#    q = [8.040683e-01, 5.074393e-01, 2.911312e-01, 1.059350e-01]
#
#    R = [[8.080e-01, 1.251e-01, 5.757e-01],
#         [4.658e-01, 4.626e-01, -7.543e-01],
#         [-3.607e-01, 8.777e-01, 3.155e-01]]
#
#    left stretch tensor:
#
#    V = [[9.991e-01, -2.341e-04, 4.464e-05],
#         [-2.341e-04, 1.000e+00, 1.274e-04],
#         [4.464e-05, 1.274e-04, 1.000e+00]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-8.764e-04, -2.342e-04, 4.467e-05],
#         [-2.342e-04, 1.805e-04, 1.274e-04],
#         [4.467e-05, 1.274e-04, 1.202e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-7.625e-04, -1.284e-04, -3.494e-04],
#         [-1.284e-04, 2.036e-04, -1.745e-04],
#         [-3.494e-04, -1.745e-04, -1.679e-05]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.089e-01, 1.253e-01, 5.760e-01],
#         [4.660e-01, 4.624e-01, -7.541e-01],
#         [-3.607e-01, 8.775e-01, 3.155e-01]]
#
#    lattice parameters:
#
#    2.94855, 2.95102, 4.68542, 89.9973, 90.04, 119.987
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.239586, 0.015244, -0.416333)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	2990	0	0	1	0	4.2538e+00	1.5243e+02	-9.5726e+01	4.2550e+00	1.5243e+02	-9.5758e+01	1.1883e-03	3.5620e-03	3.2032e-02	4.9026e-02	1.8095e-01	3.4340e-01	8.4101e+02	6.9550e+02	-9.5758e+01
	1069	0	-1	1	0	4.2564e+00	-1.7007e+02	-4.7503e+01	4.2557e+00	-1.7008e+02	-4.7742e+01	7.6158e-04	6.9817e-03	2.3965e-01	-2.4961e-01	-6.7441e-02	2.9394e-01	1.0771e+03	6.5927e+02	-4.7742e+01
	3193	0	0	-1	0	4.2538e+00	-2.7569e+01	-1.0052e+02	4.2558e+00	-2.7580e+01	-1.0071e+02	1.9718e-03	1.1144e-02	1.8599e-01	-4.9026e-02	-1.8095e-01	-3.4340e-01	1.1855e+03	1.3549e+03	-1.0071e+02
	1256	0	1	-1	0	4.2564e+00	9.9269e+00	-5.1824e+01	4.2564e+00	9.9176e+00	-5.1766e+01	2.3717e-05	9.3448e-03	5.7265e-02	2.4961e-01	6.7441e-02	-2.9394e-01	9.4902e+02	1.3921e+03	-5.1766e+01
	4984	1	0	0	2	4.6413e+00	-1.3100e+02	-1.4775e+02	4.6408e+00	-1.3092e+02	-1.4775e+02	4.3374e-04	8.2605e-02	3.1700e-03	2.4587e-01	-3.2189e-01	1.3468e-01	1.3198e+03	7.5737e+02	-1.4775e+02
	5239	1	0	0	-2	4.6413e+00	4.9001e+01	-1.5482e+02	4.6383e+00	4.9094e+01	-1.5476e+02	2.9457e-03	9.2292e-02	5.7235e-02	-2.4587e-01	3.2189e-01	-1.3468e-01	7.0642e+02	1.2887e+03	-1.5476e+02
	3562	2	0	1	1	4.8466e+00	1.7743e+02	-1.1029e+02	4.8470e+00	1.7744e+02	-1.1026e+02	3.9795e-04	1.2141e-02	2.7077e-02	1.7196e-01	1.9998e-02	4.1074e-01	9.9416e+02	6.0128e+02	-1.1026e+02
	1866	2	-1	1	1	4.8473e+00	-1.4915e+02	-6.7856e+01	4.8475e+00	-1.4917e+02	-6.7781e+01	1.6980e-04	2.0787e-02	7.4378e-02	-1.2667e-01	-2.2839e-01	3.6129e-01	1.2303e+03	6.6157e+02	-6.7781e+01
	305	2	-1	1	-1	4.8491e+00	1.6789e+02	-2.8831e+01	4.8462e+00	1.6792e+02	-2.8770e+01	2.9179e-03	3.7637e-02	6.1113e-02	-3.7254e-01	9.3506e-02	2.2660e-01	9.2451e+02	6.1110e+02	-2.8770e+01
	2004	2	0	1	-1	4.8452e+00	1.2983e+02	-7.1233e+01	4.8455e+00	1.2981e+02	-7.1264e+01	3.2013e-04	2.0150e-02	3.0793e-02	-7.3908e-02	3.4189e-01	2.7606e-01	6.8774e+02	7.5430e+02	-7.1264e+01
	2287	2	0	-1	1	4.8452e+00	-5.0170e+01	-7.8791e+01	4.8468e+00	-5.0168e+01	-7.8773e+01	1.6351e-03	1.8101e-03	1.8471e-02	7.3908e-02	-3.4189e-01	-2.7606e-01	1.3388e+03	1.2971e+03	-7.8773e+01
	487	2	1	-1	1	4.8491e+00	-1.2114e+01	-3.3790e+01	4.8497e+00	-1.2066e+01	-3.3771e+01	6.4834e-04	4.8247e-02	1.8778e-02	3.7254e-01	-9.3506e-02	-2.2660e-01	1.1018e+03	1.4402e+03	-3.3771e+01
	3771	2	0	-1	-1	4.8466e+00	-2.5738e+00	-1.1514e+02	4.8478e+00	-2.5909e+00	-1.1524e+02	1.2077e-03	1.7111e-02	1.0027e-01	-1.7196e-01	-1.9998e-02	-4.1074e-01	1.0323e+03	1.4484e+03	-1.1524e+02
	2092	2	1	-1	-1	4.8473e+00	3.0849e+01	-7.3501e+01	4.8474e+00	3.0822e+01	-7.3752e+01	7.9238e-05	2.6700e-02	2.5100e-01	1.2667e-01	2.2839e-01	-3.6129e-01	7.9582e+02	1.3897e+03	-7.3752e+01
	-999	3	0	1	2	6.2984e+00	-1.6589e+02	-1.1842e+02	nan       	nan       	nan       	2.9276e-02	8.4049e-01	2.7012e+00	2.9489e-01	-1.4095e-01	4.7808e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2977e+00	-1.3767e+02	-8.5244e+01	nan       	nan       	nan       	1.9634e-02	4.1035e+00	1.5213e+00	-3.7410e-03	-3.8934e-01	4.2863e-01	nan       	nan       	nan
	-999	3	-1	0	2	6.2973e+00	-9.9464e+01	-3.9739e+01	nan       	nan       	nan       	5.5458e-04	5.8694e-03	1.0310e+00	-5.2767e-02	-5.7028e-01	8.5228e-02	nan       	nan       	nan
	-999	3	1	0	2	6.3022e+00	-1.7270e+02	-1.5814e+02	nan       	nan       	nan       	1.5313e-02	5.8655e+00	7.8752e+00	5.4450e-01	-7.3508e-02	1.8414e-01	nan       	nan       	nan
	757	3	0	1	-2	6.2962e+00	1.1955e+02	-4.0315e+01	6.2957e+00	1.1959e+02	-4.0262e+01	4.9272e-04	3.1960e-02	5.2793e-02	-1.9684e-01	5.0284e-01	2.0872e-01	5.3390e+02	7.5330e+02	-4.0262e+01
	1277	3	0	-1	2	6.2962e+00	-6.0445e+01	-5.3040e+01	6.2971e+00	-6.0411e+01	-5.2924e+01	8.7655e-04	3.3893e-02	1.1569e-01	1.9684e-01	-5.0284e-01	-2.0872e-01	1.4931e+03	1.2981e+03	-5.2924e+01
	-999	3	1	-1	2	6.3004e+00	-2.6097e+01	-2.1326e+01	nan       	nan       	nan       	1.6043e-03	3.0382e-01	1.1439e+01	4.9547e-01	-2.5445e-01	-1.5926e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2984e+00	1.4108e+01	-1.2491e+02	nan       	nan       	nan       	1.5680e-03	3.5241e+00	1.1512e+00	-2.9489e-01	1.4095e-01	-4.7808e-01	nan       	nan       	nan
	-999	3	1	0	-2	6.2973e+00	8.0536e+01	-7.6736e+01	nan       	nan       	nan       	2.7650e-03	1.1647e-02	5.2187e-01	5.2767e-02	5.7028e-01	-8.5228e-02	nan       	nan       	nan
	-999	3	1	-1	-2	6.2977e+00	4.2328e+01	-9.3756e+01	nan       	nan       	nan       	2.1112e-02	4.4741e+00	2.0112e+00	3.7410e-03	3.8934e-01	-4.2863e-01	nan       	nan       	nan
	4192	4	1	1	0	7.3738e+00	1.4061e+02	-1.2674e+02	7.3728e+00	1.4064e+02	-1.2676e+02	9.8468e-04	3.7691e-02	2.3306e-02	3.4766e-01	4.2933e-01	3.9285e-01	6.0309e+02	5.2415e+02	-1.2676e+02
	1898	4	-1	2	0	7.3722e+00	1.7034e+02	-6.8791e+01	7.3751e+00	1.7031e+02	-6.8762e+01	2.9741e-03	3.1959e-02	2.9166e-02	-2.0058e-01	1.1350e-01	6.3734e-01	9.0424e+02	3.8822e+02	-6.8762e+01
	4539	4	-1	-1	0	7.3738e+00	-3.9394e+01	-1.3627e+02	7.3719e+00	-3.9372e+01	-1.3627e+02	1.8752e-03	2.2001e-02	7.0440e-03	-3.4766e-01	-4.2933e-01	-3.9285e-01	1.4240e+03	1.5244e+03	-1.3627e+02
	2195	4	1	-2	0	7.3722e+00	-9.6613e+00	-7.6269e+01	7.3758e+00	-9.6847e+00	-7.6263e+01	3.5965e-03	2.3353e-02	6.3661e-03	2.0058e-01	-1.1350e-01	-6.3734e-01	1.1221e+03	1.6639e+03	-7.6263e+01
	289	4	2	-1	0	7.3783e+00	2.7813e+01	-2.8204e+01	7.3737e+00	2.7877e+01	-2.8268e+01	4.6280e-03	6.4475e-02	6.3964e-02	5.4824e-01	3.1583e-01	-2.4449e-01	7.1055e+02	1.5972e+03	-2.8268e+01
#
#    final completeness for grain 67: 72.4138%
#####################


#####################
#### grain 21

#    orientation:
#
#    q = [8.090546e-01, 5.330843e-01, 2.460495e-01, -2.667197e-02]
#
#    R = [[8.775e-01, 3.055e-01, 3.697e-01],
#         [2.192e-01, 4.302e-01, -8.757e-01],
#         [-4.266e-01, 8.495e-01, 3.106e-01]]
#
#    left stretch tensor:
#
#    V = [[9.988e-01, 7.871e-05, 4.056e-04],
#         [7.871e-05, 1.001e+00, 5.186e-04],
#         [4.056e-04, 5.186e-04, 1.000e+00]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-1.186e-03, 7.863e-05, 4.057e-04],
#         [7.863e-05, 5.279e-04, 5.183e-04],
#         [4.057e-04, 5.183e-04, 3.732e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-1.191e-03, -1.176e-04, -3.142e-04],
#         [-1.176e-04, 8.664e-04, -3.934e-04],
#         [-3.142e-04, -3.934e-04, 3.904e-05]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.787e-01, 3.055e-01, 3.701e-01],
#         [2.192e-01, 4.295e-01, -8.754e-01],
#         [-4.269e-01, 8.488e-01, 3.107e-01]]
#
#    lattice parameters:
#
#    2.94729, 2.95214, 4.68568, 90.0211, 90.036, 119.959
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.309874, 0.00576519, -0.388239)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	-999	0	0	1	0	4.2510e+00	1.5452e+02	-1.0744e+02	nan       	nan       	nan       	7.3332e-03	1.1431e-01	1.1700e+00	1.1954e-01	1.6808e-01	3.3215e-01	nan       	nan       	nan
	1192	0	-1	1	0	4.2571e+00	1.7857e+02	-5.0420e+01	4.2559e+00	1.7857e+02	-5.0261e+01	1.2025e-03	3.1551e-03	1.5896e-01	-2.3801e-01	9.7532e-03	3.1074e-01	1.0039e+03	6.5393e+02	-5.0261e+01
	3662	0	0	-1	0	4.2510e+00	-2.5480e+01	-1.1215e+02	4.2524e+00	-2.5455e+01	-1.1224e+02	1.3940e-03	2.5260e-02	9.7550e-02	-1.1954e-01	-1.6808e-01	-3.3215e-01	1.1731e+03	1.3602e+03	-1.1224e+02
	1384	0	1	-1	0	4.2571e+00	-1.4284e+00	-5.4679e+01	4.2569e+00	-1.4620e+00	-5.4759e+01	2.4174e-04	3.3668e-02	8.0178e-02	2.3801e-01	-9.7532e-03	-3.1074e-01	1.0227e+03	1.3977e+03	-5.4759e+01
	4490	1	0	0	2	4.6410e+00	-1.1881e+02	-1.3517e+02	4.6412e+00	-1.1873e+02	-1.3478e+02	1.5488e-04	8.8010e-02	3.8973e-01	1.5797e-01	-3.7368e-01	1.3264e-01	1.3692e+03	8.2828e+02	-1.3478e+02
	4883	1	0	0	-2	4.6410e+00	6.1187e+01	-1.4479e+02	4.6310e+00	6.0995e+01	-1.4453e+02	9.9943e-03	1.9171e-01	2.5479e-01	-1.5797e-01	3.7368e-01	-1.3264e-01	6.5886e+02	1.2194e+03	-1.4453e+02
	-666	2	0	1	1	4.8450e+00	-1.7759e+02	-1.1406e+02	4.8478e+00	-1.7767e+02	-1.1378e+02	2.8583e-03	8.0924e-02	2.7463e-01	1.9852e-01	-1.8759e-02	3.9847e-01	1.0304e+03	6.0071e+02	-1.1378e+02
	1741	2	-1	1	1	4.8485e+00	-1.5658e+02	-6.4490e+01	4.8484e+00	-1.5659e+02	-6.4266e+01	3.6663e-05	1.4572e-02	2.2426e-01	-1.5903e-01	-1.7709e-01	3.7706e-01	1.1815e+03	6.3654e+02	-6.4266e+01
